path,class_name
/content/InfraredSolarModules/images/1213.jpg,Diode
/content/InfraredSolarModules/images/6482.jpg,Cell
/content/InfraredSolarModules/images/2676.jpg,Shadowing
/content/InfraredSolarModules/images/8228.jpg,Soiling
/content/InfraredSolarModules/images/1264.jpg,Diode
/content/InfraredSolarModules/images/9039.jpg,Vegetation
/content/InfraredSolarModules/images/8480.jpg,Vegetation
/content/InfraredSolarModules/images/9869.jpg,Vegetation
/content/InfraredSolarModules/images/4727.jpg,Cell-Multi
/content/InfraredSolarModules/images/4624.jpg,Cell-Multi
/content/InfraredSolarModules/images/6187.jpg,Cell
/content/InfraredSolarModules/images/6584.jpg,Cell
/content/InfraredSolarModules/images/8283.jpg,Soiling
/content/InfraredSolarModules/images/9564.jpg,Vegetation
/content/InfraredSolarModules/images/4374.jpg,Cell-Multi
/content/InfraredSolarModules/images/1052.jpg,Diode
/content/InfraredSolarModules/images/3351.jpg,Shadowing
/content/InfraredSolarModules/images/4500.jpg,Cell-Multi
/content/InfraredSolarModules/images/7377.jpg,Cracking
/content/InfraredSolarModules/images/6620.jpg,Cell
/content/InfraredSolarModules/images/3719.jpg,Cell-Multi
/content/InfraredSolarModules/images/1632.jpg,Diode
/content/InfraredSolarModules/images/1191.jpg,Diode
/content/InfraredSolarModules/images/8997.jpg,Vegetation
/content/InfraredSolarModules/images/5875.jpg,Cell
/content/InfraredSolarModules/images/4939.jpg,Cell
/content/InfraredSolarModules/images/2079.jpg,Diode
/content/InfraredSolarModules/images/5933.jpg,Cell
/content/InfraredSolarModules/images/205.jpg,Offline-Module
/content/InfraredSolarModules/images/7039.jpg,Cracking
/content/InfraredSolarModules/images/7415.jpg,Cracking
/content/InfraredSolarModules/images/981.jpg,Diode-Multi
/content/InfraredSolarModules/images/7451.jpg,Cracking
/content/InfraredSolarModules/images/8982.jpg,Vegetation
/content/InfraredSolarModules/images/9044.jpg,Vegetation
/content/InfraredSolarModules/images/996.jpg,Diode-Multi
/content/InfraredSolarModules/images/6068.jpg,Cell
/content/InfraredSolarModules/images/8723.jpg,Vegetation
/content/InfraredSolarModules/images/9807.jpg,Vegetation
/content/InfraredSolarModules/images/5554.jpg,Cell
/content/InfraredSolarModules/images/6433.jpg,Cell
/content/InfraredSolarModules/images/5873.jpg,Cell
/content/InfraredSolarModules/images/8191.jpg,Soiling
/content/InfraredSolarModules/images/9561.jpg,Vegetation
/content/InfraredSolarModules/images/1462.jpg,Diode
/content/InfraredSolarModules/images/44.jpg,Offline-Module
/content/InfraredSolarModules/images/699.jpg,Offline-Module
/content/InfraredSolarModules/images/2195.jpg,Diode
/content/InfraredSolarModules/images/6798.jpg,Hot-Spot
/content/InfraredSolarModules/images/7755.jpg,Cracking
/content/InfraredSolarModules/images/5090.jpg,Cell
/content/InfraredSolarModules/images/6857.jpg,Hot-Spot
/content/InfraredSolarModules/images/8364.jpg,Vegetation
/content/InfraredSolarModules/images/5266.jpg,Cell
/content/InfraredSolarModules/images/8015.jpg,Hot-Spot-Multi
/content/InfraredSolarModules/images/5409.jpg,Cell
/content/InfraredSolarModules/images/1500.jpg,Diode
/content/InfraredSolarModules/images/9150.jpg,Vegetation
/content/InfraredSolarModules/images/5179.jpg,Cell
/content/InfraredSolarModules/images/8374.jpg,Vegetation
/content/InfraredSolarModules/images/7213.jpg,Cracking
/content/InfraredSolarModules/images/5768.jpg,Cell
/content/InfraredSolarModules/images/8263.jpg,Soiling
/content/InfraredSolarModules/images/1142.jpg,Diode
/content/InfraredSolarModules/images/5427.jpg,Cell
/content/InfraredSolarModules/images/1417.jpg,Diode
/content/InfraredSolarModules/images/5227.jpg,Cell
/content/InfraredSolarModules/images/2396.jpg,Diode
/content/InfraredSolarModules/images/1599.jpg,Diode
/content/InfraredSolarModules/images/3092.jpg,Shadowing
/content/InfraredSolarModules/images/8641.jpg,Vegetation
/content/InfraredSolarModules/images/6466.jpg,Cell
/content/InfraredSolarModules/images/5986.jpg,Cell
/content/InfraredSolarModules/images/5115.jpg,Cell
/content/InfraredSolarModules/images/456.jpg,Offline-Module
/content/InfraredSolarModules/images/1968.jpg,Diode
/content/InfraredSolarModules/images/8768.jpg,Vegetation
/content/InfraredSolarModules/images/7497.jpg,Cracking
/content/InfraredSolarModules/images/2640.jpg,Shadowing
/content/InfraredSolarModules/images/3448.jpg,Shadowing
/content/InfraredSolarModules/images/148.jpg,Offline-Module
/content/InfraredSolarModules/images/5309.jpg,Cell
/content/InfraredSolarModules/images/7182.jpg,Cracking
/content/InfraredSolarModules/images/122.jpg,Offline-Module
/content/InfraredSolarModules/images/4337.jpg,Cell-Multi
/content/InfraredSolarModules/images/2823.jpg,Shadowing
/content/InfraredSolarModules/images/7935.jpg,Hot-Spot-Multi
/content/InfraredSolarModules/images/3751.jpg,Cell-Multi
/content/InfraredSolarModules/images/9795.jpg,Vegetation
/content/InfraredSolarModules/images/9333.jpg,Vegetation
/content/InfraredSolarModules/images/9730.jpg,Vegetation
/content/InfraredSolarModules/images/9159.jpg,Vegetation
/content/InfraredSolarModules/images/3631.jpg,Cell-Multi
/content/InfraredSolarModules/images/8420.jpg,Vegetation
/content/InfraredSolarModules/images/4709.jpg,Cell-Multi
/content/InfraredSolarModules/images/5808.jpg,Cell
/content/InfraredSolarModules/images/8595.jpg,Vegetation
/content/InfraredSolarModules/images/7444.jpg,Cracking
/content/InfraredSolarModules/images/9224.jpg,Vegetation
/content/InfraredSolarModules/images/3669.jpg,Cell-Multi
/content/InfraredSolarModules/images/6182.jpg,Cell
/content/InfraredSolarModules/images/364.jpg,Offline-Module
/content/InfraredSolarModules/images/8073.jpg,Hot-Spot-Multi
/content/InfraredSolarModules/images/9898.jpg,Vegetation
/content/InfraredSolarModules/images/3756.jpg,Cell-Multi
/content/InfraredSolarModules/images/4251.jpg,Cell-Multi
/content/InfraredSolarModules/images/8961.jpg,Vegetation
/content/InfraredSolarModules/images/8621.jpg,Vegetation
/content/InfraredSolarModules/images/9459.jpg,Vegetation
/content/InfraredSolarModules/images/2245.jpg,Diode
/content/InfraredSolarModules/images/9192.jpg,Vegetation
/content/InfraredSolarModules/images/662.jpg,Offline-Module
/content/InfraredSolarModules/images/9651.jpg,Vegetation
/content/InfraredSolarModules/images/2291.jpg,Diode
/content/InfraredSolarModules/images/242.jpg,Offline-Module
/content/InfraredSolarModules/images/4765.jpg,Cell-Multi
/content/InfraredSolarModules/images/7466.jpg,Cracking
/content/InfraredSolarModules/images/4711.jpg,Cell-Multi
/content/InfraredSolarModules/images/721.jpg,Offline-Module
/content/InfraredSolarModules/images/2026.jpg,Diode
/content/InfraredSolarModules/images/3953.jpg,Cell-Multi
/content/InfraredSolarModules/images/6260.jpg,Cell
/content/InfraredSolarModules/images/4333.jpg,Cell-Multi
/content/InfraredSolarModules/images/3424.jpg,Shadowing
/content/InfraredSolarModules/images/4009.jpg,Cell-Multi
/content/InfraredSolarModules/images/6656.jpg,Cell
/content/InfraredSolarModules/images/9990.jpg,Vegetation
/content/InfraredSolarModules/images/5892.jpg,Cell
/content/InfraredSolarModules/images/1134.jpg,Diode
/content/InfraredSolarModules/images/1965.jpg,Diode
/content/InfraredSolarModules/images/536.jpg,Offline-Module
/content/InfraredSolarModules/images/3779.jpg,Cell-Multi
/content/InfraredSolarModules/images/1946.jpg,Diode
/content/InfraredSolarModules/images/9019.jpg,Vegetation
/content/InfraredSolarModules/images/5167.jpg,Cell
/content/InfraredSolarModules/images/3674.jpg,Cell-Multi
/content/InfraredSolarModules/images/5005.jpg,Cell
/content/InfraredSolarModules/images/4808.jpg,Cell-Multi
/content/InfraredSolarModules/images/4143.jpg,Cell-Multi
/content/InfraredSolarModules/images/3298.jpg,Shadowing
/content/InfraredSolarModules/images/1404.jpg,Diode
/content/InfraredSolarModules/images/986.jpg,Diode-Multi
/content/InfraredSolarModules/images/7168.jpg,Cracking
/content/InfraredSolarModules/images/885.jpg,Diode-Multi
/content/InfraredSolarModules/images/1222.jpg,Diode
/content/InfraredSolarModules/images/2321.jpg,Diode
/content/InfraredSolarModules/images/3776.jpg,Cell-Multi
/content/InfraredSolarModules/images/9475.jpg,Vegetation
/content/InfraredSolarModules/images/6331.jpg,Cell
/content/InfraredSolarModules/images/4618.jpg,Cell-Multi
/content/InfraredSolarModules/images/8035.jpg,Hot-Spot-Multi
/content/InfraredSolarModules/images/2455.jpg,Diode
/content/InfraredSolarModules/images/7015.jpg,Cracking
/content/InfraredSolarModules/images/3496.jpg,Shadowing
/content/InfraredSolarModules/images/96.jpg,Offline-Module
/content/InfraredSolarModules/images/6490.jpg,Cell
/content/InfraredSolarModules/images/3575.jpg,Cell-Multi
/content/InfraredSolarModules/images/9335.jpg,Vegetation
/content/InfraredSolarModules/images/4323.jpg,Cell-Multi
/content/InfraredSolarModules/images/4536.jpg,Cell-Multi
/content/InfraredSolarModules/images/8756.jpg,Vegetation
/content/InfraredSolarModules/images/8796.jpg,Vegetation
/content/InfraredSolarModules/images/2888.jpg,Shadowing
/content/InfraredSolarModules/images/5592.jpg,Cell
/content/InfraredSolarModules/images/320.jpg,Offline-Module
/content/InfraredSolarModules/images/4091.jpg,Cell-Multi
/content/InfraredSolarModules/images/7283.jpg,Cracking
/content/InfraredSolarModules/images/5097.jpg,Cell
/content/InfraredSolarModules/images/4582.jpg,Cell-Multi
/content/InfraredSolarModules/images/2649.jpg,Shadowing
/content/InfraredSolarModules/images/5995.jpg,Cell
/content/InfraredSolarModules/images/8878.jpg,Vegetation
/content/InfraredSolarModules/images/988.jpg,Diode-Multi
/content/InfraredSolarModules/images/2494.jpg,Diode
/content/InfraredSolarModules/images/4479.jpg,Cell-Multi
/content/InfraredSolarModules/images/4107.jpg,Cell-Multi
/content/InfraredSolarModules/images/7085.jpg,Cracking
/content/InfraredSolarModules/images/4826.jpg,Cell-Multi
/content/InfraredSolarModules/images/3753.jpg,Cell-Multi
/content/InfraredSolarModules/images/2440.jpg,Diode
/content/InfraredSolarModules/images/1324.jpg,Diode
/content/InfraredSolarModules/images/9388.jpg,Vegetation
/content/InfraredSolarModules/images/8766.jpg,Vegetation
/content/InfraredSolarModules/images/9373.jpg,Vegetation
/content/InfraredSolarModules/images/46.jpg,Offline-Module
/content/InfraredSolarModules/images/6902.jpg,Hot-Spot
/content/InfraredSolarModules/images/5083.jpg,Cell
/content/InfraredSolarModules/images/6923.jpg,Hot-Spot
/content/InfraredSolarModules/images/3119.jpg,Shadowing
/content/InfraredSolarModules/images/9746.jpg,Vegetation
/content/InfraredSolarModules/images/2806.jpg,Shadowing
/content/InfraredSolarModules/images/9073.jpg,Vegetation
/content/InfraredSolarModules/images/5918.jpg,Cell
/content/InfraredSolarModules/images/9646.jpg,Vegetation
/content/InfraredSolarModules/images/1710.jpg,Diode
/content/InfraredSolarModules/images/3806.jpg,Cell-Multi
/content/InfraredSolarModules/images/4339.jpg,Cell-Multi
/content/InfraredSolarModules/images/7001.jpg,Cracking
/content/InfraredSolarModules/images/1293.jpg,Diode
/content/InfraredSolarModules/images/4923.jpg,Cell
/content/InfraredSolarModules/images/4797.jpg,Cell-Multi
/content/InfraredSolarModules/images/60.jpg,Offline-Module
/content/InfraredSolarModules/images/5127.jpg,Cell
/content/InfraredSolarModules/images/5174.jpg,Cell
/content/InfraredSolarModules/images/6122.jpg,Cell
/content/InfraredSolarModules/images/210.jpg,Offline-Module
/content/InfraredSolarModules/images/4636.jpg,Cell-Multi
/content/InfraredSolarModules/images/7095.jpg,Cracking
/content/InfraredSolarModules/images/7673.jpg,Cracking
/content/InfraredSolarModules/images/1664.jpg,Diode
/content/InfraredSolarModules/images/3125.jpg,Shadowing
/content/InfraredSolarModules/images/4060.jpg,Cell-Multi
/content/InfraredSolarModules/images/966.jpg,Diode-Multi
/content/InfraredSolarModules/images/1902.jpg,Diode
/content/InfraredSolarModules/images/7613.jpg,Cracking
/content/InfraredSolarModules/images/290.jpg,Offline-Module
/content/InfraredSolarModules/images/3356.jpg,Shadowing
/content/InfraredSolarModules/images/3208.jpg,Shadowing
/content/InfraredSolarModules/images/3857.jpg,Cell-Multi
/content/InfraredSolarModules/images/2340.jpg,Diode
/content/InfraredSolarModules/images/4681.jpg,Cell-Multi
/content/InfraredSolarModules/images/2223.jpg,Diode
/content/InfraredSolarModules/images/8020.jpg,Hot-Spot-Multi
/content/InfraredSolarModules/images/1437.jpg,Diode
/content/InfraredSolarModules/images/3765.jpg,Cell-Multi
/content/InfraredSolarModules/images/3988.jpg,Cell-Multi
/content/InfraredSolarModules/images/7520.jpg,Cracking
/content/InfraredSolarModules/images/221.jpg,Offline-Module
/content/InfraredSolarModules/images/7094.jpg,Cracking
/content/InfraredSolarModules/images/4839.jpg,Cell-Multi
/content/InfraredSolarModules/images/8291.jpg,Soiling
/content/InfraredSolarModules/images/1202.jpg,Diode
/content/InfraredSolarModules/images/1992.jpg,Diode
/content/InfraredSolarModules/images/1609.jpg,Diode
/content/InfraredSolarModules/images/180.jpg,Offline-Module
/content/InfraredSolarModules/images/1095.jpg,Diode
/content/InfraredSolarModules/images/9362.jpg,Vegetation
/content/InfraredSolarModules/images/8323.jpg,Soiling
/content/InfraredSolarModules/images/3612.jpg,Cell-Multi
/content/InfraredSolarModules/images/7407.jpg,Cracking
/content/InfraredSolarModules/images/4169.jpg,Cell-Multi
/content/InfraredSolarModules/images/4123.jpg,Cell-Multi
/content/InfraredSolarModules/images/5565.jpg,Cell
/content/InfraredSolarModules/images/8428.jpg,Vegetation
/content/InfraredSolarModules/images/5396.jpg,Cell
/content/InfraredSolarModules/images/4111.jpg,Cell-Multi
/content/InfraredSolarModules/images/1691.jpg,Diode
/content/InfraredSolarModules/images/6495.jpg,Cell
/content/InfraredSolarModules/images/5366.jpg,Cell
/content/InfraredSolarModules/images/4750.jpg,Cell-Multi
/content/InfraredSolarModules/images/2456.jpg,Diode
/content/InfraredSolarModules/images/4466.jpg,Cell-Multi
/content/InfraredSolarModules/images/905.jpg,Diode-Multi
/content/InfraredSolarModules/images/3922.jpg,Cell-Multi
/content/InfraredSolarModules/images/3964.jpg,Cell-Multi
/content/InfraredSolarModules/images/9725.jpg,Vegetation
/content/InfraredSolarModules/images/2317.jpg,Diode
/content/InfraredSolarModules/images/16.jpg,Offline-Module
/content/InfraredSolarModules/images/7146.jpg,Cracking
/content/InfraredSolarModules/images/7.jpg,Offline-Module
/content/InfraredSolarModules/images/2845.jpg,Shadowing
/content/InfraredSolarModules/images/1192.jpg,Diode
/content/InfraredSolarModules/images/4548.jpg,Cell-Multi
/content/InfraredSolarModules/images/6741.jpg,Hot-Spot
/content/InfraredSolarModules/images/1669.jpg,Diode
/content/InfraredSolarModules/images/8927.jpg,Vegetation
/content/InfraredSolarModules/images/4883.jpg,Cell
/content/InfraredSolarModules/images/8677.jpg,Vegetation
/content/InfraredSolarModules/images/5871.jpg,Cell
/content/InfraredSolarModules/images/24.jpg,Offline-Module
/content/InfraredSolarModules/images/5912.jpg,Cell
/content/InfraredSolarModules/images/2095.jpg,Diode
/content/InfraredSolarModules/images/7682.jpg,Cracking
/content/InfraredSolarModules/images/987.jpg,Diode-Multi
/content/InfraredSolarModules/images/7873.jpg,Cracking
/content/InfraredSolarModules/images/6266.jpg,Cell
/content/InfraredSolarModules/images/8682.jpg,Vegetation
/content/InfraredSolarModules/images/9326.jpg,Vegetation
/content/InfraredSolarModules/images/4632.jpg,Cell-Multi
/content/InfraredSolarModules/images/5855.jpg,Cell
/content/InfraredSolarModules/images/542.jpg,Offline-Module
/content/InfraredSolarModules/images/2142.jpg,Diode
/content/InfraredSolarModules/images/7606.jpg,Cracking
/content/InfraredSolarModules/images/1985.jpg,Diode
/content/InfraredSolarModules/images/18.jpg,Offline-Module
/content/InfraredSolarModules/images/3903.jpg,Cell-Multi
/content/InfraredSolarModules/images/3364.jpg,Shadowing
/content/InfraredSolarModules/images/2826.jpg,Shadowing
/content/InfraredSolarModules/images/8553.jpg,Vegetation
/content/InfraredSolarModules/images/6287.jpg,Cell
/content/InfraredSolarModules/images/7228.jpg,Cracking
/content/InfraredSolarModules/images/7646.jpg,Cracking
/content/InfraredSolarModules/images/3593.jpg,Cell-Multi
/content/InfraredSolarModules/images/791.jpg,Offline-Module
/content/InfraredSolarModules/images/6429.jpg,Cell
/content/InfraredSolarModules/images/7822.jpg,Cracking
/content/InfraredSolarModules/images/637.jpg,Offline-Module
/content/InfraredSolarModules/images/5430.jpg,Cell
/content/InfraredSolarModules/images/2148.jpg,Diode
/content/InfraredSolarModules/images/5590.jpg,Cell
/content/InfraredSolarModules/images/7559.jpg,Cracking
/content/InfraredSolarModules/images/5545.jpg,Cell
/content/InfraredSolarModules/images/3148.jpg,Shadowing
/content/InfraredSolarModules/images/4503.jpg,Cell-Multi
/content/InfraredSolarModules/images/2644.jpg,Shadowing
/content/InfraredSolarModules/images/6520.jpg,Cell
/content/InfraredSolarModules/images/8370.jpg,Vegetation
/content/InfraredSolarModules/images/8792.jpg,Vegetation
/content/InfraredSolarModules/images/8232.jpg,Soiling
/content/InfraredSolarModules/images/4719.jpg,Cell-Multi
/content/InfraredSolarModules/images/1854.jpg,Diode
/content/InfraredSolarModules/images/3102.jpg,Shadowing
/content/InfraredSolarModules/images/5196.jpg,Cell
/content/InfraredSolarModules/images/6198.jpg,Cell
/content/InfraredSolarModules/images/833.jpg,Diode-Multi
/content/InfraredSolarModules/images/6077.jpg,Cell
/content/InfraredSolarModules/images/7347.jpg,Cracking
/content/InfraredSolarModules/images/9272.jpg,Vegetation
/content/InfraredSolarModules/images/9930.jpg,Vegetation
/content/InfraredSolarModules/images/6811.jpg,Hot-Spot
/content/InfraredSolarModules/images/7987.jpg,Hot-Spot-Multi
/content/InfraredSolarModules/images/8172.jpg,Soiling
/content/InfraredSolarModules/images/8129.jpg,Hot-Spot-Multi
/content/InfraredSolarModules/images/7035.jpg,Cracking
/content/InfraredSolarModules/images/2108.jpg,Diode
/content/InfraredSolarModules/images/4036.jpg,Cell-Multi
/content/InfraredSolarModules/images/4013.jpg,Cell-Multi
/content/InfraredSolarModules/images/9102.jpg,Vegetation
/content/InfraredSolarModules/images/4125.jpg,Cell-Multi
/content/InfraredSolarModules/images/6836.jpg,Hot-Spot
/content/InfraredSolarModules/images/7155.jpg,Cracking
/content/InfraredSolarModules/images/3052.jpg,Shadowing
/content/InfraredSolarModules/images/4486.jpg,Cell-Multi
/content/InfraredSolarModules/images/8294.jpg,Soiling
/content/InfraredSolarModules/images/7436.jpg,Cracking
/content/InfraredSolarModules/images/1802.jpg,Diode
/content/InfraredSolarModules/images/1548.jpg,Diode
/content/InfraredSolarModules/images/9227.jpg,Vegetation
/content/InfraredSolarModules/images/5410.jpg,Cell
/content/InfraredSolarModules/images/4265.jpg,Cell-Multi
/content/InfraredSolarModules/images/1597.jpg,Diode
/content/InfraredSolarModules/images/5957.jpg,Cell
/content/InfraredSolarModules/images/6044.jpg,Cell
/content/InfraredSolarModules/images/9291.jpg,Vegetation
/content/InfraredSolarModules/images/2216.jpg,Diode
/content/InfraredSolarModules/images/8442.jpg,Vegetation
/content/InfraredSolarModules/images/7718.jpg,Cracking
/content/InfraredSolarModules/images/7483.jpg,Cracking
/content/InfraredSolarModules/images/9586.jpg,Vegetation
/content/InfraredSolarModules/images/3712.jpg,Cell-Multi
/content/InfraredSolarModules/images/9158.jpg,Vegetation
/content/InfraredSolarModules/images/803.jpg,Offline-Module
/content/InfraredSolarModules/images/3295.jpg,Shadowing
/content/InfraredSolarModules/images/5786.jpg,Cell
/content/InfraredSolarModules/images/6658.jpg,Cell
/content/InfraredSolarModules/images/9538.jpg,Vegetation
/content/InfraredSolarModules/images/1299.jpg,Diode
/content/InfraredSolarModules/images/2616.jpg,Shadowing
/content/InfraredSolarModules/images/4953.jpg,Cell
/content/InfraredSolarModules/images/5065.jpg,Cell
/content/InfraredSolarModules/images/4594.jpg,Cell-Multi
/content/InfraredSolarModules/images/3270.jpg,Shadowing
/content/InfraredSolarModules/images/5670.jpg,Cell
/content/InfraredSolarModules/images/4687.jpg,Cell-Multi
/content/InfraredSolarModules/images/7074.jpg,Cracking
/content/InfraredSolarModules/images/9829.jpg,Vegetation
/content/InfraredSolarModules/images/5061.jpg,Cell
/content/InfraredSolarModules/images/65.jpg,Offline-Module
/content/InfraredSolarModules/images/7964.jpg,Hot-Spot-Multi
/content/InfraredSolarModules/images/1118.jpg,Diode
/content/InfraredSolarModules/images/5073.jpg,Cell
/content/InfraredSolarModules/images/3996.jpg,Cell-Multi
/content/InfraredSolarModules/images/7189.jpg,Cracking
/content/InfraredSolarModules/images/632.jpg,Offline-Module
/content/InfraredSolarModules/images/2105.jpg,Diode
/content/InfraredSolarModules/images/8894.jpg,Vegetation
/content/InfraredSolarModules/images/5308.jpg,Cell
/content/InfraredSolarModules/images/8278.jpg,Soiling
/content/InfraredSolarModules/images/5352.jpg,Cell
/content/InfraredSolarModules/images/6432.jpg,Cell
/content/InfraredSolarModules/images/654.jpg,Offline-Module
/content/InfraredSolarModules/images/3522.jpg,Shadowing
/content/InfraredSolarModules/images/8447.jpg,Vegetation
/content/InfraredSolarModules/images/4918.jpg,Cell
/content/InfraredSolarModules/images/9804.jpg,Vegetation
/content/InfraredSolarModules/images/2944.jpg,Shadowing
/content/InfraredSolarModules/images/1592.jpg,Diode
/content/InfraredSolarModules/images/3186.jpg,Shadowing
/content/InfraredSolarModules/images/3367.jpg,Shadowing
/content/InfraredSolarModules/images/593.jpg,Offline-Module
/content/InfraredSolarModules/images/3750.jpg,Cell-Multi
/content/InfraredSolarModules/images/4574.jpg,Cell-Multi
/content/InfraredSolarModules/images/917.jpg,Diode-Multi
/content/InfraredSolarModules/images/8550.jpg,Vegetation
/content/InfraredSolarModules/images/3014.jpg,Shadowing
/content/InfraredSolarModules/images/8771.jpg,Vegetation
/content/InfraredSolarModules/images/8785.jpg,Vegetation
/content/InfraredSolarModules/images/8016.jpg,Hot-Spot-Multi
/content/InfraredSolarModules/images/7409.jpg,Cracking
/content/InfraredSolarModules/images/4026.jpg,Cell-Multi
/content/InfraredSolarModules/images/5481.jpg,Cell
/content/InfraredSolarModules/images/8532.jpg,Vegetation
/content/InfraredSolarModules/images/7348.jpg,Cracking
/content/InfraredSolarModules/images/4032.jpg,Cell-Multi
/content/InfraredSolarModules/images/3048.jpg,Shadowing
/content/InfraredSolarModules/images/9174.jpg,Vegetation
/content/InfraredSolarModules/images/2928.jpg,Shadowing
/content/InfraredSolarModules/images/2394.jpg,Diode
/content/InfraredSolarModules/images/7204.jpg,Cracking
/content/InfraredSolarModules/images/4929.jpg,Cell
/content/InfraredSolarModules/images/1223.jpg,Diode
/content/InfraredSolarModules/images/4943.jpg,Cell
/content/InfraredSolarModules/images/1162.jpg,Diode
/content/InfraredSolarModules/images/2278.jpg,Diode
/content/InfraredSolarModules/images/907.jpg,Diode-Multi
/content/InfraredSolarModules/images/6739.jpg,Hot-Spot
/content/InfraredSolarModules/images/6015.jpg,Cell
/content/InfraredSolarModules/images/9854.jpg,Vegetation
/content/InfraredSolarModules/images/179.jpg,Offline-Module
/content/InfraredSolarModules/images/7422.jpg,Cracking
/content/InfraredSolarModules/images/3685.jpg,Cell-Multi
/content/InfraredSolarModules/images/4401.jpg,Cell-Multi
/content/InfraredSolarModules/images/9345.jpg,Vegetation
/content/InfraredSolarModules/images/2489.jpg,Diode
/content/InfraredSolarModules/images/4896.jpg,Cell
/content/InfraredSolarModules/images/4147.jpg,Cell-Multi
/content/InfraredSolarModules/images/8732.jpg,Vegetation
/content/InfraredSolarModules/images/8938.jpg,Vegetation
/content/InfraredSolarModules/images/7053.jpg,Cracking
/content/InfraredSolarModules/images/652.jpg,Offline-Module
/content/InfraredSolarModules/images/4871.jpg,Cell
/content/InfraredSolarModules/images/1226.jpg,Diode
/content/InfraredSolarModules/images/8871.jpg,Vegetation
/content/InfraredSolarModules/images/2077.jpg,Diode
/content/InfraredSolarModules/images/5094.jpg,Cell
/content/InfraredSolarModules/images/1318.jpg,Diode
/content/InfraredSolarModules/images/9076.jpg,Vegetation
/content/InfraredSolarModules/images/6886.jpg,Hot-Spot
/content/InfraredSolarModules/images/6338.jpg,Cell
/content/InfraredSolarModules/images/8804.jpg,Vegetation
/content/InfraredSolarModules/images/5194.jpg,Cell
/content/InfraredSolarModules/images/5943.jpg,Cell
/content/InfraredSolarModules/images/2415.jpg,Diode
/content/InfraredSolarModules/images/815.jpg,Offline-Module
/content/InfraredSolarModules/images/7798.jpg,Cracking
/content/InfraredSolarModules/images/123.jpg,Offline-Module
/content/InfraredSolarModules/images/7217.jpg,Cracking
/content/InfraredSolarModules/images/5884.jpg,Cell
/content/InfraredSolarModules/images/6770.jpg,Hot-Spot
/content/InfraredSolarModules/images/826.jpg,Offline-Module
/content/InfraredSolarModules/images/1246.jpg,Diode
/content/InfraredSolarModules/images/5885.jpg,Cell
/content/InfraredSolarModules/images/3178.jpg,Shadowing
/content/InfraredSolarModules/images/3492.jpg,Shadowing
/content/InfraredSolarModules/images/8873.jpg,Vegetation
/content/InfraredSolarModules/images/6503.jpg,Cell
/content/InfraredSolarModules/images/2159.jpg,Diode
/content/InfraredSolarModules/images/8947.jpg,Vegetation
/content/InfraredSolarModules/images/2368.jpg,Diode
/content/InfraredSolarModules/images/4800.jpg,Cell-Multi
/content/InfraredSolarModules/images/1554.jpg,Diode
/content/InfraredSolarModules/images/9660.jpg,Vegetation
/content/InfraredSolarModules/images/7942.jpg,Hot-Spot-Multi
/content/InfraredSolarModules/images/9976.jpg,Vegetation
/content/InfraredSolarModules/images/623.jpg,Offline-Module
/content/InfraredSolarModules/images/1822.jpg,Diode
/content/InfraredSolarModules/images/8496.jpg,Vegetation
/content/InfraredSolarModules/images/5412.jpg,Cell
/content/InfraredSolarModules/images/982.jpg,Diode-Multi
/content/InfraredSolarModules/images/4606.jpg,Cell-Multi
/content/InfraredSolarModules/images/1262.jpg,Diode
/content/InfraredSolarModules/images/1149.jpg,Diode
/content/InfraredSolarModules/images/6783.jpg,Hot-Spot
/content/InfraredSolarModules/images/9310.jpg,Vegetation
/content/InfraredSolarModules/images/8890.jpg,Vegetation
/content/InfraredSolarModules/images/1634.jpg,Diode
/content/InfraredSolarModules/images/7216.jpg,Cracking
/content/InfraredSolarModules/images/8445.jpg,Vegetation
/content/InfraredSolarModules/images/9263.jpg,Vegetation
/content/InfraredSolarModules/images/6700.jpg,Cell
/content/InfraredSolarModules/images/1047.jpg,Diode
/content/InfraredSolarModules/images/5034.jpg,Cell
/content/InfraredSolarModules/images/7903.jpg,Cracking
/content/InfraredSolarModules/images/1140.jpg,Diode
/content/InfraredSolarModules/images/9025.jpg,Vegetation
/content/InfraredSolarModules/images/4984.jpg,Cell
/content/InfraredSolarModules/images/5879.jpg,Cell
/content/InfraredSolarModules/images/4551.jpg,Cell-Multi
/content/InfraredSolarModules/images/5482.jpg,Cell
/content/InfraredSolarModules/images/5438.jpg,Cell
/content/InfraredSolarModules/images/598.jpg,Offline-Module
/content/InfraredSolarModules/images/1023.jpg,Diode
/content/InfraredSolarModules/images/2923.jpg,Shadowing
/content/InfraredSolarModules/images/7640.jpg,Cracking
/content/InfraredSolarModules/images/3671.jpg,Cell-Multi
/content/InfraredSolarModules/images/701.jpg,Offline-Module
/content/InfraredSolarModules/images/4893.jpg,Cell
/content/InfraredSolarModules/images/5557.jpg,Cell
/content/InfraredSolarModules/images/7323.jpg,Cracking
/content/InfraredSolarModules/images/450.jpg,Offline-Module
/content/InfraredSolarModules/images/3709.jpg,Cell-Multi
/content/InfraredSolarModules/images/8667.jpg,Vegetation
/content/InfraredSolarModules/images/1281.jpg,Diode
/content/InfraredSolarModules/images/4608.jpg,Cell-Multi
/content/InfraredSolarModules/images/8503.jpg,Vegetation
